freq,plv,mean_angle_rad,resultant_length,corr
6656.25,0.6319804787635803,-1.0028482675552368,0.6319804787635803,-0.5971769862971064
6703.125,0.5175057649612427,-0.8368050456047058,0.5175057649612427,0.9999264405846848
6750.0,0.4194747805595398,-0.059063587337732315,0.4194747805595398,-0.8733303128188634
6796.875,0.5084278583526611,0.17941468954086304,0.5084278583526611,0.9998573309720912
6843.75,0.6348214149475098,-0.01619928888976574,0.6348214149475098,-0.95998858841888
6890.625,0.7343840599060059,-0.08810143917798996,0.7343840599060059,0.9998877498196984
6937.5,0.7855328917503357,-0.31436702609062195,0.7855328917503357,0.9289556249962057
6984.375,0.7761476635932922,-0.6048110723495483,0.7761476635932922,0.9998716958344539
7031.25,0.7352123856544495,-0.8724270462989807,0.7352123856544495,0.997822913521453
7078.125,0.6661569476127625,-1.1388330459594727,0.6661569476127625,0.9999688884985568
7125.0,0.5865593552589417,-1.3109800815582275,0.5865593552589417,0.9670252050840233
7171.875,0.4132346510887146,-2.0214920043945312,0.4132346510887146,0.9998662325289819
7218.75,0.40087294578552246,-3.1314797401428223,0.40087294578552246,0.38074855963432863
7265.625,0.4962717592716217,2.253552198410034,0.4962717592716217,0.9999423813482725
7312.5,0.5498251914978027,1.788783311843872,0.5498251914978027,0.9836453612690582
7359.375,0.49867719411849976,1.3574966192245483,0.49867719411849976,0.9999041282882661
7406.25,0.496815025806427,0.8555276393890381,0.496815025806427,-0.9686874174610463
7453.125,0.43951836228370667,0.40456056594848633,0.43951836228370667,0.9999096934977743
7500.0,0.39127805829048157,-0.4505159854888916,0.39127805829048157,0.5273263320974405
7546.875,0.4735760986804962,-0.9898961782455444,0.4735760986804962,0.9999634337020848
7593.75,0.47146791219711304,-1.3972840309143066,0.47146791219711304,-0.9872304499787631
7640.625,0.46022582054138184,-1.8803856372833252,0.46022582054138184,0.9999136809608782
7687.5,0.45362988114356995,-2.5331995487213135,0.45362988114356995,-0.9923083972699007
7734.375,0.45595917105674744,-3.126020669937134,0.45595917105674744,0.9998293681284643
7781.25,0.4169827997684479,2.599503755569458,0.4169827997684479,-0.9948415886024455
7828.125,0.38790804147720337,2.0855400562286377,0.38790804147720337,0.9998938108016159
7875.0,0.32990461587905884,1.7003295421600342,0.32990461587905884,-0.9976987094407326
7921.875,0.26595181226730347,1.6050347089767456,0.26595181226730347,0.9713807027509275
7968.75,0.09742657840251923,1.4324842691421509,0.09742657840251923,-0.985820912085055
8015.625,0.015821276232600212,0.5269871354103088,0.015821276232600212,-0.8143254462148493
8062.5,0.011554324999451637,-2.8176474571228027,0.011554324999451637,-0.4105592567077665
8109.375,0.017641548067331314,0.8862534761428833,0.017641548067331314,0.6987191074110096
8156.25,0.01666906848549843,-1.829946517944336,0.01666906848549843,-0.5628757054505009
8203.125,0.005776092875748873,-2.4742960929870605,0.005776092875748873,0.020111648697666497
8250.0,0.007876185700297356,0.8612019419670105,0.007876185700297356,0.34726207003204945
8296.875,0.00044986698776483536,-0.83144211769104,0.00044986698776483536,0.20647335420418544
8343.75,0.008349152281880379,-1.0835177898406982,0.008349152281880379,0.2967872326751026
8390.625,0.011576365679502487,-3.0273618698120117,0.011576365679502487,-0.6627479155372804
8437.5,0.002500179223716259,0.45105504989624023,0.002500179223716259,0.5714398332302454
8484.375,0.0023477813228964806,-2.5027835369110107,0.0023477813228964806,0.7144307639545363
8531.25,0.005405894946306944,2.684209108352661,0.005405894946306944,0.46733787139970023
8578.125,0.005279379431158304,-1.3112308979034424,0.005279379431158304,0.9394730869261473
8625.0,0.011292138136923313,0.5136070251464844,0.011292138136923313,-0.7945947111355379
8671.875,0.009888696484267712,2.0277936458587646,0.009888696484267712,-0.5527099040075965
8718.75,0.004957919474691153,-1.4304776191711426,0.004957919474691153,0.6998902847248425
8765.625,0.0019974440801888704,-0.6965018510818481,0.0019974440801888704,0.9650711811354348
8812.5,0.00816819816827774,0.5448901057243347,0.00816819816827774,-0.9233337421283945
8859.375,0.009110274724662304,-2.8305397033691406,0.009110274724662304,-0.7737344319874571
8906.25,0.005025703925639391,1.056238055229187,0.005025703925639391,0.8959736873875145
8953.125,0.004455056972801685,-1.5320167541503906,0.004455056972801685,0.9767492200103486
9000.0,0.007247318513691425,-2.4581329822540283,0.007247318513691425,-0.8759758661370961
9046.875,0.0074100433848798275,2.4111416339874268,0.0074100433848798275,-0.9454327254993209
9093.75,0.003521422855556011,-1.5247769355773926,0.003521422855556011,0.9316866349415768
9140.625,0.0017683753976598382,2.5863423347473145,0.0017683753976598382,0.9725350409989241
9187.5,0.009187081828713417,-0.5339074730873108,0.009187081828713417,-0.85665060403074
9234.375,0.003300381824374199,-1.889409065246582,0.003300381824374199,-0.7739286483989142
9281.25,0.016516614705324173,0.8082879781723022,0.016516614705324173,-0.6761932927273251
9328.125,0.010294564999639988,-2.7664835453033447,0.010294564999639988,0.9740887033865144
9375.0,0.0086596654728055,-0.4641664922237396,0.0086596654728055,-0.4153118867898526
